home_score,away_score,home_team,away_team,date,win_score,lost_score
14,7,Villanova,Cincinnati,1973-09-22T00:00:00.000Z,14,7
14,0,Michigan,Navy,1973-09-29T00:00:00.000Z,14,0
33,12,Mississippi State,Florida,1973-09-29T00:00:00.000Z,33,12
14,27,North Carolina,Missouri,1973-09-29T00:00:00.000Z,27,14
20,16,Nebraska,Wisconsin,1973-09-29T00:00:00.000Z,20,16
44,18,New Mexico State,Wichita State,1973-09-29T00:00:00.000Z,44,18
14,21,West Texas A&M,Northern Illinois,1973-09-29T00:00:00.000Z,21,14
7,20,Purdue,Notre Dame,1973-09-29T00:00:00.000Z,20,7
38,6,Montana State,Fresno State,1973-09-29T00:00:00.000Z,38,6
6,15,Dayton,Central Michigan,1973-09-29T00:00:00.000Z,15,6
13,27,Yale,Connecticut,1973-09-29T00:00:00.000Z,27,13
24,7,Harvard,UMass,1973-09-29T00:00:00.000Z,24,7
3,7,UNLV,Utah State,1973-09-29T00:00:00.000Z,7,3
7,3,Virginia,Duke,1973-09-29T00:00:00.000Z,7,3
17,35,Oregon,Utah,1973-09-29T00:00:00.000Z,35,17
21,34,Michigan State,UCLA,1973-09-29T00:00:00.000Z,34,21
16,13,Tulsa,Cincinnati,1973-09-29T00:00:00.000Z,16,13
42,0,Tulane,VMI,1973-09-29T00:00:00.000Z,42,0
35,8,Toledo,Ohio,1973-09-29T00:00:00.000Z,35,8
28,12,Texas,Texas Tech,1973-09-29T00:00:00.000Z,28,12
21,0,Tennessee,Auburn,1973-09-29T00:00:00.000Z,21,0
34,63,Holy Cross,Temple,1973-09-29T00:00:00.000Z,63,34
23,12,Stanford,San José State,1973-09-29T00:00:00.000Z,23,12
37,6,SMU,Virginia Tech,1973-09-29T00:00:00.000Z,37,6
17,9,San Diego State,Kent State,1973-09-29T00:00:00.000Z,17,9
14,39,Princeton,Rutgers,1973-09-29T00:00:00.000Z,39,14
41,0,Richmond,Wake Forest,1973-09-29T00:00:00.000Z,41,0
14,21,Northwestern,Pittsburgh,1973-09-29T00:00:00.000Z,21,14
27,8,Penn State,Iowa,1973-09-29T00:00:00.000Z,27,8
70,7,Oklahoma State,Southern Illinois,1973-09-29T00:00:00.000Z,70,7
7,7,Oklahoma,USC,1973-09-29T00:00:00.000Z,7,7
37,3,Ohio State,TCU,1973-09-29T00:00:00.000Z,37,3
14,3,East Carolina,Furman,1973-09-29T00:00:00.000Z,14,3
31,12,Georgia,NC State,1973-09-29T00:00:00.000Z,31,12
29,21,Georgia Tech,Clemson,1973-09-29T00:00:00.000Z,29,21
21,35,Memphis,Houston,1973-09-29T00:00:00.000Z,35,21
17,3,Indiana,Kentucky,1973-09-29T00:00:00.000Z,17,3
34,19,Kansas,Minnesota,1973-09-29T00:00:00.000Z,34,19
0,17,Tampa,Kansas State,1973-09-29T00:00:00.000Z,17,0
0,0,Long Beach State,North Texas,1973-09-29T00:00:00.000Z,0,0
24,9,LSU,Rice,1973-09-29T00:00:00.000Z,24,9
31,3,Maryland,Villanova,1973-09-29T00:00:00.000Z,31,3
10,14,Florida State,Miami,1973-09-29T00:00:00.000Z,14,10
11,13,South Carolina,Miami (OH),1973-09-29T00:00:00.000Z,13,11
41,0,Ole Miss,Southern Mississippi,1973-09-29T00:00:00.000Z,41,0
10,6,Air Force,New Mexico,1973-09-29T00:00:00.000Z,10,6
0,44,Vanderbilt,Alabama,1973-09-29T00:00:00.000Z,44,0
24,8,Appalachian State,Davidson,1973-09-29T00:00:00.000Z,24,8
67,14,Arizona State,Colorado State,1973-09-29T00:00:00.000Z,67,14
21,19,Arkansas,Iowa State,1973-09-29T00:00:00.000Z,21,19
24,32,Texas A&M,Boston College,1973-09-29T00:00:00.000Z,32,24
31,20,Bowling Green,Western Michigan,1973-09-29T00:00:00.000Z,31,20
37,14,BYU,Oregon State,1973-09-29T00:00:00.000Z,37,14
6,51,Army,California,1973-09-29T00:00:00.000Z,51,6
10,21,Louisiana,Chattanooga,1973-09-29T00:00:00.000Z,21,10
52,28,Colorado,Baylor,1973-09-29T00:00:00.000Z,52,28
28,30,Marshall,Xavier,1973-09-29T00:00:00.000Z,30,28
21,7,Washington,Syracuse,1973-09-29T00:00:00.000Z,21,7
51,24,Washington State,Idaho,1973-09-29T00:00:00.000Z,51,24
10,17,Illinois,West Virginia,1973-09-29T00:00:00.000Z,17,10
31,8,Wyoming,UTEP,1973-09-29T00:00:00.000Z,31,8
22,39,Virginia,Vanderbilt,1973-10-06T00:00:00.000Z,39,22
37,28,Wisconsin,Wyoming,1973-10-06T00:00:00.000Z,37,28
17,14,Xavier,Louisiana,1973-10-06T00:00:00.000Z,17,14
21,14,Baylor,Florida State,1973-10-06T00:00:00.000Z,21,14
28,27,Tennessee,Kansas,1973-10-06T00:00:00.000Z,28,27
6,24,Pittsburgh,Tulane,1973-10-06T00:00:00.000Z,24,6
44,7,Tulsa,Drake,1973-10-06T00:00:00.000Z,44,7
66,16,UCLA,Utah,1973-10-06T00:00:00.000Z,66,16
13,7,Utah State,BYU,1973-10-06T00:00:00.000Z,13,7
0,24,Illinois,Stanford,1973-10-06T00:00:00.000Z,24,0
15,30,Clemson,Texas A&M,1973-10-06T00:00:00.000Z,30,15
20,23,Iowa,Arizona,1973-10-06T00:00:00.000Z,23,20
24,67,New Mexico,Arizona State,1973-10-06T00:00:00.000Z,67,24
13,5,Arkansas,TCU,1973-10-06T00:00:00.000Z,13,5
44,7,Boston College,Navy,1973-10-06T00:00:00.000Z,44,7
49,35,Bowling Green,Toledo,1973-10-06T00:00:00.000Z,49,35
54,49,California,Washington,1973-10-06T00:00:00.000Z,54,49
16,23,Iowa State,Colorado,1973-10-06T00:00:00.000Z,23,16
0,45,Davidson,East Carolina,1973-10-06T00:00:00.000Z,45,0
14,10,Georgia Tech,Army,1973-10-06T00:00:00.000Z,14,10
9,14,San Diego State,Houston,1973-10-06T00:00:00.000Z,14,9
14,28,West Virginia,Indiana,1973-10-06T00:00:00.000Z,28,14
21,16,Kansas State,Memphis,1973-10-06T00:00:00.000Z,21,16
15,39,Western Michigan,Kent State,1973-10-06T00:00:00.000Z,39,15
24,3,LSU,Florida,1973-10-06T00:00:00.000Z,24,3
24,10,Louisville,Wichita State,1973-10-06T00:00:00.000Z,24,10
38,0,Maryland,Syracuse,1973-10-06T00:00:00.000Z,38,0
31,6,Miami (OH),Marshall,1973-10-06T00:00:00.000Z,31,6
24,0,Michigan,Oregon,1973-10-06T00:00:00.000Z,24,0
28,14,Alabama,Georgia,1973-10-06T00:00:00.000Z,28,14
14,7,Auburn,Ole Miss,1973-10-06T00:00:00.000Z,14,7
30,33,Idaho,Colorado State,1973-10-06T00:00:00.000Z,33,30
14,42,Mississippi State,Kentucky,1973-10-06T00:00:00.000Z,42,14
7,48,Minnesota,Nebraska,1973-10-06T00:00:00.000Z,48,7
15,24,Fresno State,Northern Illinois,1973-10-06T00:00:00.000Z,24,15
24,27,Virginia Tech,South Carolina,1973-10-06T00:00:00.000Z,27,24
7,42,Chattanooga,Southern Mississippi,1973-10-06T00:00:00.000Z,42,7
16,15,Temple,Cincinnati,1973-10-06T00:00:00.000Z,16,15
41,0,Texas,Wake Forest,1973-10-06T00:00:00.000Z,41,0
7,20,Oklahoma State,Texas Tech,1973-10-06T00:00:00.000Z,20,7
7,17,SMU,Missouri,1973-10-06T00:00:00.000Z,17,7
23,27,UTEP,New Mexico State,1973-10-06T00:00:00.000Z,27,23
28,26,NC State,North Carolina,1973-10-06T00:00:00.000Z,28,26
14,10,Notre Dame,Michigan State,1973-10-06T00:00:00.000Z,14,10
12,14,Northwestern,Ohio,1973-10-06T00:00:00.000Z,14,12
27,3,Ohio State,Washington State,1973-10-06T00:00:00.000Z,27,3
24,20,Oklahoma,Miami,1973-10-06T00:00:00.000Z,24,20
21,21,Pacific,San José State,1973-10-06T00:00:00.000Z,21,21
9,19,Air Force,Penn State,1973-10-06T00:00:00.000Z,19,9
27,7,Purdue,Duke,1973-10-06T00:00:00.000Z,27,7
7,21,Oregon State,USC,1973-10-06T00:00:00.000Z,21,7
22,25,Rutgers,UMass,1973-10-06T00:00:00.000Z,25,22
21,7,Tampa,Akron,1973-10-06T00:00:00.000Z,21,7
14,14,Appalachian State,Lenoir-Rhyne,1973-10-06T00:00:00.000Z,14,14
15,10,Miami,Boston College,1973-10-12T00:00:00.000Z,15,10
54,27,Houston,Virginia Tech,1973-10-12T00:00:00.000Z,54,27
24,3,Minnesota,Indiana,1973-10-13T00:00:00.000Z,24,3
12,37,Florida State,Mississippi State,1973-10-13T00:00:00.000Z,37,12
13,12,Missouri,Nebraska,1973-10-13T00:00:00.000Z,13,12
23,14,Navy,Syracuse,1973-10-13T00:00:00.000Z,23,14
10,16,Kentucky,North Carolina,1973-10-13T00:00:00.000Z,16,10
24,22,NC State,Maryland,1973-10-13T00:00:00.000Z,24,22
7,6,North Texas,Louisville,1973-10-13T00:00:00.000Z,7,6
31,15,Northwestern,Iowa,1973-10-13T00:00:00.000Z,31,15
0,28,Rice,Notre Dame,1973-10-13T00:00:00.000Z,28,0
0,24,Wisconsin,Ohio State,1973-10-13T00:00:00.000Z,24,0
52,13,Oklahoma,Texas,1973-10-13T00:00:00.000Z,52,13
41,10,Oregon,California,1973-10-13T00:00:00.000Z,41,10
7,31,Washington,Oregon State,1973-10-13T00:00:00.000Z,31,7
54,3,Penn State,Army,1973-10-13T00:00:00.000Z,54,3
7,35,West Virginia,Pittsburgh,1973-10-13T00:00:00.000Z,35,7
42,20,Richmond,Southern Mississippi,1973-10-13T00:00:00.000Z,42,20
27,0,San Diego State,New Mexico State,1973-10-13T00:00:00.000Z,27,0
12,28,Wake Forest,South Carolina,1973-10-13T00:00:00.000Z,28,12
46,35,USC,Washington State,1973-10-13T00:00:00.000Z,46,35
20,14,Tennessee,Georgia Tech,1973-10-13T00:00:00.000Z,20,14
30,14,TCU,Idaho,1973-10-13T00:00:00.000Z,30,14
28,16,Texas Tech,Texas A&M,1973-10-13T00:00:00.000Z,28,16
17,24,Duke,Tulane,1973-10-13T00:00:00.000Z,24,17
13,59,Stanford,UCLA,1973-10-13T00:00:00.000Z,59,13
50,16,Utah,Wyoming,1973-10-13T00:00:00.000Z,50,16
18,34,Colorado State,Utah State,1973-10-13T00:00:00.000Z,34,18
20,7,Vanderbilt,William & Mary,1973-10-13T00:00:00.000Z,20,7
22,24,Toledo,Western Michigan,1973-10-13T00:00:00.000Z,24,22
18,13,Wichita State,Fresno State,1973-10-13T00:00:00.000Z,18,13
14,35,Florida,Alabama,1973-10-13T00:00:00.000Z,35,14
22,14,Arizona,New Mexico,1973-10-13T00:00:00.000Z,22,14
28,3,Arizona State,San José State,1973-10-13T00:00:00.000Z,28,3
7,13,Baylor,Arkansas,1973-10-13T00:00:00.000Z,13,7
27,0,Cincinnati,Louisiana,1973-10-13T00:00:00.000Z,27,0
32,27,Clemson,Virginia,1973-10-13T00:00:00.000Z,32,27
38,17,Colorado,Air Force,1973-10-13T00:00:00.000Z,38,17
42,7,East Carolina,VMI,1973-10-13T00:00:00.000Z,42,7
20,0,Georgia,Ole Miss,1973-10-13T00:00:00.000Z,20,0
15,13,Illinois,Purdue,1973-10-13T00:00:00.000Z,15,13
24,26,BYU,Iowa State,1973-10-13T00:00:00.000Z,26,24
25,18,Kansas,Kansas State,1973-10-13T00:00:00.000Z,25,18
21,7,Kent State,Bowling Green,1973-10-13T00:00:00.000Z,21,7
27,31,UTEP,Lamar,1973-10-13T00:00:00.000Z,31,27
6,20,Auburn,LSU,1973-10-13T00:00:00.000Z,20,6
36,39,Northern Illinois,Marshall,1973-10-13T00:00:00.000Z,39,36
28,16,Memphis,Tulsa,1973-10-13T00:00:00.000Z,28,16
10,6,Miami (OH),Ohio,1973-10-13T00:00:00.000Z,10,6
0,31,Michigan State,Michigan,1973-10-13T00:00:00.000Z,31,0
11,19,Appalachian State,East Tennessee State,1973-10-13T00:00:00.000Z,19,11
13,12,Dayton,Ball State,1973-10-13T00:00:00.000Z,13,12
35,15,Temple,Boston University,1973-10-13T00:00:00.000Z,35,15
35,6,Rutgers,Lafayette,1973-10-13T00:00:00.000Z,35,6
7,30,Miami,Houston,1973-10-19T00:00:00.000Z,30,7
38,22,South Carolina,Ohio,1973-10-20T00:00:00.000Z,38,22
10,13,Pacific,San Diego State,1973-10-20T00:00:00.000Z,13,10
38,17,Richmond,West Virginia,1973-10-20T00:00:00.000Z,38,17
21,10,Purdue,Northwestern,1973-10-20T00:00:00.000Z,21,10
14,28,Boston College,Pittsburgh,1973-10-20T00:00:00.000Z,28,14
6,49,Syracuse,Penn State,1973-10-20T00:00:00.000Z,49,6
34,7,Oklahoma,Colorado,1973-10-20T00:00:00.000Z,34,7
7,37,Indiana,Ohio State,1973-10-20T00:00:00.000Z,37,7
3,62,Army,Notre Dame,1973-10-20T00:00:00.000Z,62,3
19,7,North Texas,Drake,1973-10-20T00:00:00.000Z,19,7
49,0,New Mexico,UTEP,1973-10-20T00:00:00.000Z,49,0
10,9,Nebraska,Kansas,1973-10-20T00:00:00.000Z,10,9
42,6,Navy,Air Force,1973-10-20T00:00:00.000Z,42,6
13,9,Missouri,Oklahoma State,1973-10-20T00:00:00.000Z,13,9
7,18,Louisville,Mississippi State,1973-10-20T00:00:00.000Z,18,7
10,13,Florida,Ole Miss,1973-10-20T00:00:00.000Z,13,10
45,17,Northern Illinois,Ball State,1973-10-20T00:00:00.000Z,45,17
16,27,Rice,SMU,1973-10-20T00:00:00.000Z,27,16
6,34,Arkansas,Texas,1973-10-20T00:00:00.000Z,34,6
14,23,Washington,Stanford,1973-10-20T00:00:00.000Z,23,14
14,41,Texas-Arlington,Southern Mississippi,1973-10-20T00:00:00.000Z,41,14
31,10,USC,Oregon,1973-10-20T00:00:00.000Z,31,10
35,3,Wyoming,Colorado State,1973-10-20T00:00:00.000Z,35,3
16,0,Tulane,North Carolina,1973-10-20T00:00:00.000Z,16,0
52,14,Tulsa,New Mexico State,1973-10-20T00:00:00.000Z,52,14
13,24,Washington State,UCLA,1973-10-20T00:00:00.000Z,24,13
21,28,San José State,Utah,1973-10-20T00:00:00.000Z,28,21
14,36,West Texas A&M,Utah State,1973-10-20T00:00:00.000Z,36,14
18,14,Vanderbilt,Georgia,1973-10-20T00:00:00.000Z,18,14
27,15,Virginia Tech,Virginia,1973-10-20T00:00:00.000Z,27,15
21,7,Western Michigan,Marshall,1973-10-20T00:00:00.000Z,21,7
14,10,Toledo,Dayton,1973-10-20T00:00:00.000Z,14,10
17,31,Arizona,Texas Tech,1973-10-20T00:00:00.000Z,31,17
16,35,TCU,Texas A&M,1973-10-20T00:00:00.000Z,35,16
21,19,Kansas State,Iowa State,1973-10-20T00:00:00.000Z,21,19
37,0,Arkansas State,Xavier,1973-10-20T00:00:00.000Z,37,0
34,20,Kent State,Eastern Michigan,1973-10-20T00:00:00.000Z,34,20
28,21,Appalachian State,Wofford,1973-10-20T00:00:00.000Z,28,21
24,7,Rutgers,Delaware,1973-10-20T00:00:00.000Z,24,7
42,21,Alabama,Tennessee,1973-10-20T00:00:00.000Z,42,21
52,12,Arizona State,BYU,1973-10-20T00:00:00.000Z,52,12
10,24,Georgia Tech,Auburn,1973-10-20T00:00:00.000Z,24,10
24,14,California,Oregon State,1973-10-20T00:00:00.000Z,24,14
27,6,Cincinnati,Wichita State,1973-10-20T00:00:00.000Z,27,6
8,24,Duke,Clemson,1973-10-20T00:00:00.000Z,24,8
0,34,The Citadel,East Carolina,1973-10-20T00:00:00.000Z,34,0
14,15,Long Beach State,Fresno State,1973-10-20T00:00:00.000Z,15,14
3,6,Michigan State,Illinois,1973-10-20T00:00:00.000Z,6,3
31,0,Lamar,Louisiana,1973-10-20T00:00:00.000Z,31,0
28,21,LSU,Kentucky,1973-10-20T00:00:00.000Z,28,21
0,37,Wake Forest,Maryland,1973-10-20T00:00:00.000Z,37,0
10,13,Florida State,Memphis,1973-10-20T00:00:00.000Z,13,10
8,31,Bowling Green,Miami (OH),1973-10-20T00:00:00.000Z,31,8
35,6,Michigan,Wisconsin,1973-10-20T00:00:00.000Z,35,6
23,31,Iowa,Minnesota,1973-10-20T00:00:00.000Z,31,23
31,14,Texas Tech,SMU,1973-10-27T00:00:00.000Z,31,14
14,28,Illinois State,Northern Illinois,1973-10-27T00:00:00.000Z,28,14
28,14,Cal Poly,Fresno State,1973-10-27T00:00:00.000Z,28,14
8,31,Delaware,Temple,1973-10-27T00:00:00.000Z,31,8
22,31,Louisiana,Texas-Arlington,1973-10-27T00:00:00.000Z,31,22
41,21,Wyoming,BYU,1973-10-27T00:00:00.000Z,41,21
31,7,Wisconsin,Indiana,1973-10-27T00:00:00.000Z,31,7
21,10,Virginia,Wake Forest,1973-10-27T00:00:00.000Z,21,10
61,21,UCLA,California,1973-10-27T00:00:00.000Z,61,21
23,14,Tulane,Georgia Tech,1973-10-27T00:00:00.000Z,23,14
31,6,Appalachian State,The Citadel,1973-10-27T00:00:00.000Z,31,6
42,21,Arizona,Utah,1973-10-27T00:00:00.000Z,42,21
14,44,Oregon State,Arizona State,1973-10-27T00:00:00.000Z,44,14
20,6,Arkansas,Tulsa,1973-10-27T00:00:00.000Z,20,6
7,0,Auburn,Houston,1973-10-27T00:00:00.000Z,7,0
11,7,Boston College,Villanova,1973-10-27T00:00:00.000Z,11,7
21,24,Marshall,Bowling Green,1973-10-27T00:00:00.000Z,24,21
17,13,Colorado,Missouri,1973-10-27T00:00:00.000Z,17,13
24,76,UTEP,Colorado State,1973-10-27T00:00:00.000Z,76,24
10,17,Army,Holy Cross,1973-10-27T00:00:00.000Z,17,10
50,0,Illinois,Iowa,1973-10-27T00:00:00.000Z,50,0
20,22,Iowa State,Kansas,1973-10-27T00:00:00.000Z,22,20
16,27,Utah State,Kent State,1973-10-27T00:00:00.000Z,27,16
7,12,Georgia,Kentucky,1973-10-27T00:00:00.000Z,12,7
29,33,South Carolina,LSU,1973-10-27T00:00:00.000Z,33,29
10,8,Louisville,Cincinnati,1973-10-27T00:00:00.000Z,10,8
30,10,Maryland,Duke,1973-10-27T00:00:00.000Z,30,10
23,34,Syracuse,Miami,1973-10-27T00:00:00.000Z,34,23
16,0,Miami (OH),Toledo,1973-10-27T00:00:00.000Z,16,0
7,34,Minnesota,Michigan,1973-10-27T00:00:00.000Z,34,7
7,10,Purdue,Michigan State,1973-10-27T00:00:00.000Z,10,7
24,14,Ole Miss,Vanderbilt,1973-10-27T00:00:00.000Z,24,14
17,17,Nebraska,Oklahoma State,1973-10-27T00:00:00.000Z,17,17
28,27,North Carolina,East Carolina,1973-10-27T00:00:00.000Z,28,27
6,29,Clemson,NC State,1973-10-27T00:00:00.000Z,29,6
7,27,New Mexico State,North Texas,1973-10-27T00:00:00.000Z,27,7
23,14,Notre Dame,USC,1973-10-27T00:00:00.000Z,23,14
16,0,Ohio,Western Michigan,1973-10-27T00:00:00.000Z,16,0
60,0,Ohio State,Northwestern,1973-10-27T00:00:00.000Z,60,0
14,56,Kansas State,Oklahoma,1973-10-27T00:00:00.000Z,56,14
58,0,Oregon,Washington,1973-10-27T00:00:00.000Z,58,0
62,14,Penn State,West Virginia,1973-10-27T00:00:00.000Z,62,14
22,17,Pittsburgh,Navy,1973-10-27T00:00:00.000Z,22,17
28,2,Rutgers,Columbia,1973-10-27T00:00:00.000Z,28,2
38,17,San Diego State,Florida State,1973-10-27T00:00:00.000Z,38,17
15,0,San José State,New Mexico,1973-10-27T00:00:00.000Z,15,0
10,10,Southern Mississippi,Mississippi State,1973-10-27T00:00:00.000Z,10,10
45,14,Stanford,Washington State,1973-10-27T00:00:00.000Z,45,14
39,7,Tennessee,TCU,1973-10-27T00:00:00.000Z,39,7
55,13,Texas,Rice,1973-10-27T00:00:00.000Z,55,13
28,22,Texas A&M,Baylor,1973-10-27T00:00:00.000Z,28,22
14,8,Louisiana Monroe,Richmond,1973-10-27T00:00:00.000Z,14,8
14,13,Southern Illinois,Akron,1973-10-27T00:00:00.000Z,14,13
10,7,Lamar,Arkansas State,1973-10-27T00:00:00.000Z,10,7
77,6,Alabama,Virginia Tech,1973-10-27T00:00:00.000Z,77,6
41,19,Air Force,Davidson,1973-10-27T00:00:00.000Z,41,19
14,20,Miami,West Virginia,1973-11-02T00:00:00.000Z,20,14
43,10,Air Force,Army,1973-11-03T00:00:00.000Z,43,10
0,35,Mississippi State,Alabama,1973-11-03T00:00:00.000Z,35,0
18,35,UTEP,Arizona,1973-11-03T00:00:00.000Z,35,18
14,10,Arkansas,Texas A&M,1973-11-03T00:00:00.000Z,14,10
56,21,BYU,New Mexico,1973-11-03T00:00:00.000Z,56,21
52,3,Cincinnati,North Texas,1973-11-03T00:00:00.000Z,52,3
35,8,Clemson,Wake Forest,1973-11-03T00:00:00.000Z,35,8
21,14,Colorado State,Toledo,1973-11-03T00:00:00.000Z,21,14
34,3,East Carolina,William & Mary,1973-11-03T00:00:00.000Z,34,3
8,12,Auburn,Florida,1973-11-03T00:00:00.000Z,12,8
31,35,Tennessee,Georgia,1973-11-03T00:00:00.000Z,35,31
12,10,Georgia Tech,Duke,1973-11-03T00:00:00.000Z,12,10
34,3,Houston,Florida State,1973-11-03T00:00:00.000Z,34,3
35,3,Kent State,Marshall,1973-11-03T00:00:00.000Z,35,3
34,7,Kentucky,Tulane,1973-11-03T00:00:00.000Z,34,7
14,51,Ole Miss,LSU,1973-11-03T00:00:00.000Z,51,14
49,16,Memphis,Virginia Tech,1973-11-03T00:00:00.000Z,49,16
9,24,Western Michigan,Miami (OH),1973-11-03T00:00:00.000Z,24,9
49,13,Michigan,Indiana,1973-11-03T00:00:00.000Z,49,13
21,0,Michigan State,Wisconsin,1973-11-03T00:00:00.000Z,21,0
43,52,Northwestern,Minnesota,1973-11-03T00:00:00.000Z,52,43
31,7,Missouri,Kansas State,1973-11-03T00:00:00.000Z,31,7
28,16,Nebraska,Colorado,1973-11-03T00:00:00.000Z,28,16
56,14,New Mexico State,West Texas A&M,1973-11-03T00:00:00.000Z,56,14
23,48,Iowa,Purdue,1973-11-03T00:00:00.000Z,48,23
35,56,South Carolina,NC State,1973-11-03T00:00:00.000Z,56,35
44,7,Notre Dame,Navy,1973-11-03T00:00:00.000Z,44,7
24,23,Ohio,Bowling Green,1973-11-03T00:00:00.000Z,24,23
0,30,Illinois,Ohio State,1973-11-03T00:00:00.000Z,30,0
34,17,Oklahoma,Iowa State,1973-11-03T00:00:00.000Z,34,17
10,10,Oklahoma State,Kansas,1973-11-03T00:00:00.000Z,10,10
22,42,Maryland,Penn State,1973-11-03T00:00:00.000Z,42,22
28,14,Pittsburgh,Syracuse,1973-11-03T00:00:00.000Z,28,14
27,27,San Diego State,San José State,1973-11-03T00:00:00.000Z,27,27
14,50,California,USC,1973-11-03T00:00:00.000Z,50,14
23,24,Oregon State,Stanford,1973-11-03T00:00:00.000Z,24,23
14,42,SMU,Texas,1973-11-03T00:00:00.000Z,42,14
28,34,Baylor,TCU,1973-11-03T00:00:00.000Z,34,28
19,6,Texas Tech,Rice,1973-11-03T00:00:00.000Z,19,6
17,9,Tulsa,Louisville,1973-11-03T00:00:00.000Z,17,9
62,13,UCLA,Washington,1973-11-03T00:00:00.000Z,62,13
36,31,Utah,Arizona State,1973-11-03T00:00:00.000Z,36,31
31,20,Utah State,Wyoming,1973-11-03T00:00:00.000Z,31,20
44,40,Virginia,North Carolina,1973-11-03T00:00:00.000Z,44,40
21,14,Washington State,Oregon,1973-11-03T00:00:00.000Z,21,14
27,19,Connecticut,Rutgers,1973-11-03T00:00:00.000Z,27,19
16,16,Southern Illinois,Ball State,1973-11-03T00:00:00.000Z,16,16
44,0,Louisiana Tech,Texas-Arlington,1973-11-03T00:00:00.000Z,44,0
27,30,Northern Illinois,Western Illinois,1973-11-03T00:00:00.000Z,30,27
43,0,Temple,Rhode Island,1973-11-03T00:00:00.000Z,43,0
28,7,Southern Mississippi,Weber State,1973-11-03T00:00:00.000Z,28,7
7,21,Appalachian State,North Alabama,1973-11-03T00:00:00.000Z,21,7
28,9,Oklahoma State,Kansas State,1973-11-10T00:00:00.000Z,28,9
7,7,Duke,Wake Forest,1973-11-10T00:00:00.000Z,7,7
7,19,Army,Miami,1973-11-10T00:00:00.000Z,19,7
9,10,Louisville,Dayton,1973-11-10T00:00:00.000Z,10,9
29,37,North Carolina,Clemson,1973-11-10T00:00:00.000Z,37,29
30,13,Western Michigan,Ball State,1973-11-10T00:00:00.000Z,30,13
3,17,Lamar,Louisiana Tech,1973-11-10T00:00:00.000Z,17,3
31,7,Bowling Green,Eastern Michigan,1973-11-10T00:00:00.000Z,31,7
30,14,Arkansas State,Texas-Arlington,1973-11-10T00:00:00.000Z,30,14
33,0,Maryland,Virginia,1973-11-10T00:00:00.000Z,33,0
17,14,Marshall,Toledo,1973-11-10T00:00:00.000Z,17,14
10,20,Louisiana,Northwestern State,1973-11-10T00:00:00.000Z,20,10
17,27,Vanderbilt,Kentucky,1973-11-10T00:00:00.000Z,27,17
17,15,Kansas,Colorado,1973-11-10T00:00:00.000Z,17,15
20,28,Colorado State,Houston,1973-11-10T00:00:00.000Z,28,20
36,7,Georgia Tech,VMI,1973-11-10T00:00:00.000Z,36,7
41,14,Washington,Idaho,1973-11-10T00:00:00.000Z,41,14
36,13,Virginia Tech,Florida State,1973-11-10T00:00:00.000Z,36,13
12,40,New Mexico State,Utah State,1973-11-10T00:00:00.000Z,40,12
7,27,Oregon,UCLA,1973-11-10T00:00:00.000Z,27,7
19,9,California,San José State,1973-11-10T00:00:00.000Z,19,9
13,25,West Virginia,Boston College,1973-11-10T00:00:00.000Z,25,13
31,17,Auburn,Mississippi State,1973-11-10T00:00:00.000Z,31,17
47,0,Arizona State,Wyoming,1973-11-10T00:00:00.000Z,47,0
10,24,BYU,Arizona,1973-11-10T00:00:00.000Z,24,10
31,14,Air Force,Rutgers,1973-11-10T00:00:00.000Z,31,14
17,15,Tulane,Navy,1973-11-10T00:00:00.000Z,17,15
45,10,Texas A&M,SMU,1973-11-10T00:00:00.000Z,45,10
42,6,Texas,Baylor,1973-11-10T00:00:00.000Z,42,6
10,20,Kent State,Miami (OH),1973-11-10T00:00:00.000Z,20,10
44,14,East Carolina,Richmond,1973-11-10T00:00:00.000Z,44,14
11,10,Florida,Georgia,1973-11-10T00:00:00.000Z,11,10
35,36,New Mexico,Utah,1973-11-10T00:00:00.000Z,36,35
7,13,Oregon State,Washington State,1973-11-10T00:00:00.000Z,13,7
35,7,Wisconsin,Iowa,1973-11-10T00:00:00.000Z,35,7
40,36,Xavier,Northern Illinois,1973-11-10T00:00:00.000Z,40,36
17,2,San Diego State,Long Beach State,1973-11-10T00:00:00.000Z,17,2
35,14,South Carolina,Appalachian State,1973-11-10T00:00:00.000Z,35,14
27,26,USC,Stanford,1973-11-10T00:00:00.000Z,27,26
10,13,Memphis,Southern Mississippi,1973-11-10T00:00:00.000Z,13,10
3,5,Holy Cross,Syracuse,1973-11-10T00:00:00.000Z,5,3
10,24,TCU,Texas Tech,1973-11-10T00:00:00.000Z,24,10
20,21,Indiana,Northwestern,1973-11-10T00:00:00.000Z,21,20
10,31,Pittsburgh,Notre Dame,1973-11-10T00:00:00.000Z,31,10
42,0,Pacific,Fresno State,1973-11-10T00:00:00.000Z,42,0
34,7,Minnesota,Purdue,1973-11-10T00:00:00.000Z,34,7
21,6,Michigan,Illinois,1973-11-10T00:00:00.000Z,21,6
31,7,Nebraska,Iowa State,1973-11-10T00:00:00.000Z,31,7
31,21,North Texas,Wichita State,1973-11-10T00:00:00.000Z,31,21
14,8,Ohio,Cincinnati,1973-11-10T00:00:00.000Z,14,8
35,0,Ohio State,Michigan State,1973-11-10T00:00:00.000Z,35,0
3,31,Missouri,Oklahoma,1973-11-10T00:00:00.000Z,31,3
