home_score,away_score,home_team,away_team,date,win_score,lost_score
38,26,Holy Cross,Boston College,1961-12-02T00:00:00.000Z,38,26
40,22,Marshall,Findlay,1962-09-15T00:00:00.000Z,40,22
18,29,San José State,Utah State,1962-09-15T00:00:00.000Z,29,18
39,35,Oregon State,Iowa State,1962-09-22T00:00:00.000Z,39,35
69,13,Wisconsin,New Mexico State,1962-09-29T00:00:00.000Z,69,13
24,24,Washington State,Arizona State,1962-10-06T00:00:00.000Z,24,24
22,34,Minnesota,Northwestern,1962-10-13T00:00:00.000Z,34,22
15,51,Illinois,Ohio State,1962-10-13T00:00:00.000Z,51,15
36,16,Oklahoma State,Colorado,1962-10-13T00:00:00.000Z,36,16
8,3,Arizona,West Texas A&M,1962-10-27T00:00:00.000Z,8,3
17,36,Oklahoma State,Kansas,1962-10-27T00:00:00.000Z,36,17
51,22,Oregon State,West Virginia,1962-10-27T00:00:00.000Z,51,22
25,17,Miami,Kentucky,1962-11-02T00:00:00.000Z,25,17
18,24,Cincinnati,Tulsa,1962-11-03T00:00:00.000Z,24,18
22,24,Tulane,Virginia Tech,1962-11-03T00:00:00.000Z,24,22
16,40,Kansas,Nebraska,1962-11-10T00:00:00.000Z,40,16
16,38,Cincinnati,Miami (OH),1962-11-17T00:00:00.000Z,38,16
31,22,Iowa State,Ohio,1962-11-24T00:00:00.000Z,31,22
34,10,Colorado,Air Force,1962-11-24T00:00:00.000Z,34,10
30,55,Southern Illinois,North Texas,1962-11-24T00:00:00.000Z,55,30
22,16,Boston College,Wichita State,1963-09-28T00:00:00.000Z,22,16
35,18,Kentucky,Detroit Mercy,1963-10-12T00:00:00.000Z,35,18
35,30,Duke,Clemson,1963-10-19T00:00:00.000Z,35,30
21,29,Georgia Tech,Auburn,1963-10-19T00:00:00.000Z,29,21
23,31,Florida State,Virginia Tech,1963-10-26T00:00:00.000Z,31,23
23,26,Utah,Wyoming,1963-10-26T00:00:00.000Z,26,23
30,22,Arizona State,Utah,1963-11-02T00:00:00.000Z,30,22
33,24,Oklahoma State,Tulsa,1963-11-09T00:00:00.000Z,33,24
25,11,USC,Stanford,1963-11-09T00:00:00.000Z,25,11
25,38,Duke,Navy,1963-11-16T00:00:00.000Z,38,25
23,25,Utah State,Utah,1963-11-23T00:00:00.000Z,25,23
10,25,TCU,Texas Tech,1964-10-10T00:00:00.000Z,25,10
35,38,Columbia,Rutgers,1964-10-24T00:00:00.000Z,38,35
35,17,Miami,Vanderbilt,1964-11-20T00:00:00.000Z,35,17
11,31,BYU,Wyoming,1964-11-21T00:00:00.000Z,31,11
16,39,Toledo,Tulsa,1964-11-21T00:00:00.000Z,39,16
24,31,North Carolina,Michigan,1965-09-18T00:00:00.000Z,31,24
61,15,UTEP,North Texas,1965-09-18T00:00:00.000Z,61,15
23,18,Auburn,Kentucky,1965-10-02T00:00:00.000Z,23,18
63,48,West Virginia,Pittsburgh,1965-10-02T00:00:00.000Z,63,48
9,36,Western Michigan,Miami (OH),1965-10-02T00:00:00.000Z,36,9
34,11,Colorado,Oklahoma State,1965-10-09T00:00:00.000Z,34,11
55,20,Arkansas,North Texas,1965-10-23T00:00:00.000Z,55,20
37,16,Georgia Tech,Navy,1965-10-23T00:00:00.000Z,37,16
50,14,Michigan,Wisconsin,1965-10-30T00:00:00.000Z,50,14
48,9,Texas Tech,New Mexico State,1965-11-06T00:00:00.000Z,48,9
51,18,Tulsa,Louisville,1965-11-06T00:00:00.000Z,51,18
17,32,Drake,Louisville,1965-11-13T00:00:00.000Z,32,17
57,33,UTEP,Xavier,1965-11-20T00:00:00.000Z,57,33
37,24,West Virginia,George Washington,1965-11-20T00:00:00.000Z,37,24
42,24,Arkansas,Texas Tech,1965-11-20T00:00:00.000Z,42,24
57,14,UCLA,Pittsburgh,1966-09-17T00:00:00.000Z,57,14
57,11,Tulsa,Tampa,1966-09-17T00:00:00.000Z,57,11
11,33,Iowa State,Oklahoma,1966-09-24T00:00:00.000Z,33,11
40,35,Clemson,Virginia,1966-09-24T00:00:00.000Z,40,35
15,36,New Mexico,Arizona,1966-10-08T00:00:00.000Z,36,15
49,23,New Mexico State,Pacific,1966-10-08T00:00:00.000Z,49,23
66,26,Louisville,Drake,1966-10-15T00:00:00.000Z,66,26
45,17,New Mexico State,Wichita State,1966-10-15T00:00:00.000Z,45,17
49,11,UCLA,Penn State,1966-10-15T00:00:00.000Z,49,11
33,42,Texas Tech,Florida State,1966-10-15T00:00:00.000Z,42,33
38,27,Virginia,VMI,1966-10-15T00:00:00.000Z,38,27
29,17,Tennessee,South Carolina,1966-10-22T00:00:00.000Z,29,17
29,35,Marshall,Western Michigan,1966-10-29T00:00:00.000Z,35,29
73,14,Houston,Tulsa,1966-11-05T00:00:00.000Z,73,14
9,47,Pacific,Utah State,1966-11-05T00:00:00.000Z,47,9
18,56,Kentucky,Houston,1966-11-12T00:00:00.000Z,56,18
41,17,Virginia,Maryland,1966-11-19T00:00:00.000Z,41,17
37,23,Wichita State,Colorado State,1966-11-19T00:00:00.000Z,37,23
20,62,Temple,Bowling Green,1966-11-19T00:00:00.000Z,62,20
24,48,Pittsburgh,Penn State,1966-11-19T00:00:00.000Z,48,24
70,12,Virginia Tech,VMI,1966-11-24T00:00:00.000Z,70,12
37,37,Florida State,Alabama,1967-09-23T00:00:00.000Z,37,37
23,22,Navy,Penn State,1967-09-23T00:00:00.000Z,23,22
44,19,BYU,Western Michigan,1967-09-29T00:00:00.000Z,44,19
42,17,East Carolina,Davidson,1967-09-30T00:00:00.000Z,42,17
16,42,Wisconsin,Arizona State,1967-09-30T00:00:00.000Z,42,16
23,51,Washington State,UCLA,1967-09-30T00:00:00.000Z,51,23
31,31,North Texas,New Mexico State,1967-10-07T00:00:00.000Z,31,31
43,21,Auburn,Clemson,1967-10-14T00:00:00.000Z,43,21
42,10,Memphis,Wake Forest,1967-10-14T00:00:00.000Z,42,10
28,50,Boston College,Penn State,1967-10-14T00:00:00.000Z,50,28
23,56,New Mexico,Arizona State,1967-10-14T00:00:00.000Z,56,23
12,75,New Mexico,UTEP,1967-10-27T00:00:00.000Z,75,12
22,41,Iowa,Purdue,1967-10-28T00:00:00.000Z,41,22
32,49,Utah,Arizona State,1967-11-04T00:00:00.000Z,49,32
9,42,Illinois,Purdue,1967-11-04T00:00:00.000Z,42,9
34,29,East Carolina,Furman,1967-11-04T00:00:00.000Z,34,29
39,24,Northwestern,Iowa,1967-11-11T00:00:00.000Z,39,24
38,15,Florida State,Virginia Tech,1967-11-11T00:00:00.000Z,38,15
40,17,Virginia,North Carolina,1967-11-11T00:00:00.000Z,40,17
41,23,Villanova,Buffalo,1967-11-11T00:00:00.000Z,41,23
35,35,Vanderbilt,Navy,1967-11-18T00:00:00.000Z,35,35
25,31,San Diego State,Utah State,1967-11-25T00:00:00.000Z,31,25
67,8,BYU,San José State,1967-11-25T00:00:00.000Z,67,8
31,28,Rutgers,Colgate,1967-11-25T00:00:00.000Z,31,28
44,15,UTEP,New Mexico,1968-09-21T00:00:00.000Z,44,15
40,36,Indiana,Baylor,1968-09-21T00:00:00.000Z,40,36
68,20,Stanford,San José State,1968-09-21T00:00:00.000Z,68,20
62,8,Bowling Green,Ball State,1968-09-21T00:00:00.000Z,62,8
10,33,Southern Illinois,Louisville,1968-09-21T00:00:00.000Z,33,10
22,37,Notre Dame,Purdue,1968-09-28T00:00:00.000Z,37,22
56,13,Arkansas,Tulsa,1968-09-28T00:00:00.000Z,56,13
15,49,Navy,Boston College,1968-09-28T00:00:00.000Z,49,15
71,33,Houston,Cincinnati,1968-10-04T00:00:00.000Z,71,33
3,50,Montana,Utah State,1968-10-05T00:00:00.000Z,50,3
48,16,LSU,Baylor,1968-10-05T00:00:00.000Z,48,16
28,51,Iowa,Notre Dame,1968-10-05T00:00:00.000Z,51,28
40,31,Ohio,Toledo,1968-10-05T00:00:00.000Z,40,31
15,37,Wichita State,Colorado State,1968-10-12T00:00:00.000Z,37,15
34,38,Iowa,Indiana,1968-10-12T00:00:00.000Z,38,34
50,17,Syracuse,Pittsburgh,1968-10-12T00:00:00.000Z,50,17
30,18,Davidson,Connecticut,1968-10-12T00:00:00.000Z,30,18
39,29,Texas,Arkansas,1968-10-19T00:00:00.000Z,39,29
58,8,Notre Dame,Illinois,1968-10-19T00:00:00.000Z,58,8
32,24,SMU,Rice,1968-10-19T00:00:00.000Z,32,24
48,31,Wake Forest,North Carolina,1968-10-26T00:00:00.000Z,48,31
57,25,Army,Duke,1968-10-26T00:00:00.000Z,57,25
25,46,Iowa State,Kansas,1968-10-26T00:00:00.000Z,46,25
20,56,Kansas State,Missouri,1968-10-26T00:00:00.000Z,56,20
46,30,Duke,Georgia Tech,1968-11-02T00:00:00.000Z,46,30
55,34,North Texas,Cincinnati,1968-11-02T00:00:00.000Z,55,34
28,49,Virginia,South Carolina,1968-11-02T00:00:00.000Z,49,28
63,28,Arizona State,New Mexico,1968-11-02T00:00:00.000Z,63,28
40,50,Temple,Buffalo,1968-11-02T00:00:00.000Z,50,40
58,25,Army,Boston College,1968-11-09T00:00:00.000Z,58,25
68,34,Iowa,Northwestern,1968-11-09T00:00:00.000Z,68,34
36,23,SMU,Texas A&M,1968-11-09T00:00:00.000Z,36,23
25,15,Tulane,Tulsa,1968-11-09T00:00:00.000Z,25,15
31,18,Virginia Tech,Richmond,1968-11-09T00:00:00.000Z,31,18
53,36,West Texas A&M,Western Michigan,1968-11-09T00:00:00.000Z,53,36
77,3,Houston,Idaho,1968-11-16T00:00:00.000Z,77,3
29,38,Kansas State,Kansas,1968-11-16T00:00:00.000Z,38,29
48,60,Cincinnati,Ohio,1968-11-16T00:00:00.000Z,60,48
13,57,Maryland,Penn State,1968-11-16T00:00:00.000Z,57,13
63,47,Virginia,Tulane,1968-11-16T00:00:00.000Z,63,47
35,58,Colorado,Air Force,1968-11-23T00:00:00.000Z,58,35
100,6,Houston,Tulsa,1968-11-23T00:00:00.000Z,100,6
9,65,Pittsburgh,Penn State,1968-11-23T00:00:00.000Z,65,9
37,38,Louisville,Drake,1968-11-23T00:00:00.000Z,38,37
22,44,Lafayette,Rutgers,1969-09-20T00:00:00.000Z,44,22
30,58,Kentucky,Indiana,1969-09-20T00:00:00.000Z,58,30
15,45,Baylor,Kansas State,1969-09-20T00:00:00.000Z,45,15
47,30,Northern Illinois,Idaho,1969-09-20T00:00:00.000Z,47,30
22,45,Navy,Penn State,1969-09-20T00:00:00.000Z,45,22
63,21,Stanford,San José State,1969-09-20T00:00:00.000Z,63,21
59,34,Florida,Houston,1969-09-20T00:00:00.000Z,59,34
50,21,Colorado State,Wichita State,1969-09-27T00:00:00.000Z,50,21
61,35,Iowa,Washington State,1969-09-27T00:00:00.000Z,61,35
63,8,LSU,Baylor,1969-10-04T00:00:00.000Z,63,8
24,25,Washington State,Oregon,1969-10-04T00:00:00.000Z,25,24
36,35,Purdue,Stanford,1969-10-04T00:00:00.000Z,36,35
21,55,San José State,San Diego State,1969-10-04T00:00:00.000Z,55,21
16,55,Memphis,Tennessee,1969-10-04T00:00:00.000Z,55,16
56,17,Texas,Navy,1969-10-04T00:00:00.000Z,56,17
33,37,Utah State,Colorado State,1969-10-11T00:00:00.000Z,37,33
46,19,Pittsburgh,Navy,1969-10-11T00:00:00.000Z,46,19
34,36,Oregon,San José State,1969-10-11T00:00:00.000Z,36,34
11,45,San José State,Arizona State,1969-10-18T00:00:00.000Z,45,11
56,24,Dayton,Northern Illinois,1969-10-18T00:00:00.000Z,56,24
52,2,Florida,North Carolina,1969-10-18T00:00:00.000Z,52,2
42,30,Oklahoma,Colorado,1969-10-18T00:00:00.000Z,42,30
43,17,Toledo,Kent State,1969-10-25T00:00:00.000Z,43,17
49,18,West Virginia,Pittsburgh,1969-10-25T00:00:00.000Z,49,18
52,28,Arizona,New Mexico,1969-10-25T00:00:00.000Z,52,28
38,36,Houston,Miami,1969-11-01T00:00:00.000Z,38,36
41,38,Missouri,Kansas State,1969-11-01T00:00:00.000Z,41,38
30,31,Cincinnati,North Texas,1969-11-01T00:00:00.000Z,31,30
22,49,Illinois,Purdue,1969-11-01T00:00:00.000Z,49,22
17,48,New Mexico,Arizona State,1969-11-08T00:00:00.000Z,48,17
44,10,Missouri,Oklahoma,1969-11-08T00:00:00.000Z,44,10
61,11,North Carolina,VMI,1969-11-08T00:00:00.000Z,61,11
58,32,San Diego State,Pacific,1969-11-08T00:00:00.000Z,58,32
70,21,San Diego State,New Mexico State,1969-11-15T00:00:00.000Z,70,21
31,15,Oklahoma,Kansas,1969-11-15T00:00:00.000Z,31,15
47,34,Stanford,Air Force,1969-11-15T00:00:00.000Z,47,34
38,23,Bowling Green,Northern Illinois,1969-11-22T00:00:00.000Z,38,23
45,32,Colorado,Kansas State,1969-11-22T00:00:00.000Z,45,32
33,22,Florida State,NC State,1969-11-22T00:00:00.000Z,33,22
69,19,Memphis,Louisville,1969-11-22T00:00:00.000Z,69,19
21,69,Kansas,Missouri,1969-11-22T00:00:00.000Z,69,21
26,31,Kentucky,Tennessee,1969-11-22T00:00:00.000Z,31,26
22,48,Mississippi State,Ole Miss,1969-11-27T00:00:00.000Z,48,22
38,24,Arizona State,Arizona,1969-11-29T00:00:00.000Z,38,24
36,32,San Diego State,Long Beach State,1969-11-29T00:00:00.000Z,36,32
16,57,Hawai'i,Oregon,1969-11-29T00:00:00.000Z,57,16
49,10,West Virginia,Richmond,1970-09-19T00:00:00.000Z,49,10
38,9,Arizona State,Colorado State,1970-09-19T00:00:00.000Z,38,9
56,15,Texas,California,1970-09-19T00:00:00.000Z,56,15
46,15,Alabama,Florida,1970-09-26T00:00:00.000Z,46,15
29,42,Wyoming,Utah State,1970-09-26T00:00:00.000Z,42,29
48,23,Ole Miss,Alabama,1970-10-03T00:00:00.000Z,48,23
51,10,Notre Dame,Army,1970-10-10T00:00:00.000Z,51,10
35,11,Alabama,Vanderbilt,1970-10-10T00:00:00.000Z,35,11
37,30,Arizona State,Washington State,1970-10-10T00:00:00.000Z,37,30
61,10,Colorado,Iowa State,1970-10-10T00:00:00.000Z,61,10
40,41,UCLA,Oregon,1970-10-10T00:00:00.000Z,41,40
21,51,Rutgers,Delaware,1970-10-17T00:00:00.000Z,51,21
16,63,Washington State,Stanford,1970-10-17T00:00:00.000Z,63,16
37,41,Colorado State,UTEP,1970-10-17T00:00:00.000Z,41,37
65,31,Nebraska,Oklahoma State,1970-10-24T00:00:00.000Z,65,31
29,48,Illinois,Ohio State,1970-10-24T00:00:00.000Z,48,29
29,24,Baylor,Texas A&M,1970-10-24T00:00:00.000Z,29,24
54,9,UCLA,Washington State,1970-10-30T00:00:00.000Z,54,9
52,23,Western Michigan,Ohio,1970-10-31T00:00:00.000Z,52,23
52,34,Georgia,South Carolina,1970-10-31T00:00:00.000Z,52,34
15,29,Wisconsin,Michigan,1970-10-31T00:00:00.000Z,29,15
33,70,Washington State,USC,1970-11-07T00:00:00.000Z,70,33
31,16,Tulane,Miami,1970-11-07T00:00:00.000Z,31,16
29,54,Iowa State,Nebraska,1970-11-07T00:00:00.000Z,54,29
46,10,Arizona State,San José State,1970-11-07T00:00:00.000Z,46,10
45,29,Colorado,Kansas,1970-11-07T00:00:00.000Z,45,29
46,35,Oregon,Air Force,1970-11-07T00:00:00.000Z,46,35
61,20,Washington,UCLA,1970-11-14T00:00:00.000Z,61,20
69,37,New Mexico State,Lamar,1970-11-14T00:00:00.000Z,69,37
17,31,Auburn,Georgia,1970-11-14T00:00:00.000Z,31,17
38,42,South Carolina,Duke,1970-11-14T00:00:00.000Z,42,38
24,41,Wichita State,North Texas,1970-11-21T00:00:00.000Z,41,24
43,26,Northern Illinois,Buffalo,1970-11-21T00:00:00.000Z,43,26
32,38,Clemson,South Carolina,1970-11-21T00:00:00.000Z,38,32
25,43,Washington State,Washington,1970-11-21T00:00:00.000Z,43,25
56,16,Syracuse,Miami,1970-11-21T00:00:00.000Z,56,16
28,36,Tampa,Vanderbilt,1970-11-21T00:00:00.000Z,36,28
53,31,Southern Mississippi,Trinity (Texas),1970-11-28T00:00:00.000Z,53,31
61,17,LSU,Ole Miss,1970-12-05T00:00:00.000Z,61,17
56,25,Georgia,Oregon State,1971-09-11T00:00:00.000Z,56,25
51,20,Arkansas,California,1971-09-11T00:00:00.000Z,51,20
48,38,Northern Illinois,Long Beach State,1971-09-18T00:00:00.000Z,48,38
36,29,Oregon,Utah,1971-09-18T00:00:00.000Z,36,29
28,39,Washington State,Arizona,1971-09-18T00:00:00.000Z,39,28
29,55,Pittsburgh,Oklahoma,1971-09-25T00:00:00.000Z,55,29
44,26,Washington,TCU,1971-09-25T00:00:00.000Z,44,26
37,18,Northern Illinois,Marshall,1971-10-09T00:00:00.000Z,37,18
29,37,North Carolina,Tulane,1971-10-09T00:00:00.000Z,37,29
46,39,Tulsa,Virginia Tech,1971-10-09T00:00:00.000Z,46,39
33,46,Kent State,Bowling Green,1971-10-16T00:00:00.000Z,46,33
35,24,Toledo,Western Michigan,1971-10-16T00:00:00.000Z,35,24
28,75,Kansas State,Oklahoma,1971-10-23T00:00:00.000Z,75,28
66,14,Penn State,TCU,1971-10-23T00:00:00.000Z,66,14
28,60,New Mexico,Arizona State,1971-10-23T00:00:00.000Z,60,28
60,21,Arkansas,North Texas,1971-10-23T00:00:00.000Z,60,21
10,43,Purdue,Michigan State,1971-10-30T00:00:00.000Z,43,10
44,28,Arizona State,Air Force,1971-10-30T00:00:00.000Z,44,28
57,39,New Mexico,Utah,1971-11-06T00:00:00.000Z,57,39
50,24,New Mexico State,West Texas A&M,1971-11-06T00:00:00.000Z,50,24
63,27,Penn State,Maryland,1971-11-06T00:00:00.000Z,63,27
52,19,Arizona State,Wyoming,1971-11-13T00:00:00.000Z,52,19
56,29,Houston,Virginia Tech,1971-11-13T00:00:00.000Z,56,29
56,10,Oklahoma,Kansas,1971-11-13T00:00:00.000Z,56,10
38,31,Indiana,Purdue,1971-11-20T00:00:00.000Z,38,31
53,17,Colorado,Air Force,1971-11-20T00:00:00.000Z,53,17
16,45,Miami,Florida,1971-11-27T00:00:00.000Z,45,16
45,2,Texas Tech,Utah,1972-09-16T00:00:00.000Z,45,2
17,49,New Mexico State,Fresno State,1972-09-23T00:00:00.000Z,49,17
7,77,Army,Nebraska,1972-09-23T00:00:00.000Z,77,7
34,33,North Carolina,NC State,1972-09-23T00:00:00.000Z,34,33
68,3,Oklahoma,Oregon,1972-09-23T00:00:00.000Z,68,3
65,20,UCLA,Oregon,1972-09-29T00:00:00.000Z,65,20
45,43,Wyoming,Arizona State,1972-09-30T00:00:00.000Z,45,43
36,36,Rice,Georgia Tech,1972-09-30T00:00:00.000Z,36,36
41,35,Stanford,West Virginia,1972-09-30T00:00:00.000Z,41,35
25,44,Washington State,Utah,1972-09-30T00:00:00.000Z,44,25
42,31,UCLA,Arizona,1972-10-07T00:00:00.000Z,42,31
59,48,Arizona State,Utah,1972-10-14T00:00:00.000Z,59,48
39,36,Temple,West Virginia,1972-10-14T00:00:00.000Z,39,36
55,22,Iowa State,Kansas State,1972-10-21T00:00:00.000Z,55,22
3,46,Wichita State,Louisville,1972-10-21T00:00:00.000Z,46,3
31,39,Arizona State,Air Force,1972-10-28T00:00:00.000Z,39,31
48,11,Alabama,Southern Mississippi,1972-10-28T00:00:00.000Z,48,11
9,45,Rice,Texas,1972-10-28T00:00:00.000Z,45,9
46,16,Penn State,Maryland,1972-11-04T00:00:00.000Z,46,16
49,24,Memphis,Cincinnati,1972-11-11T00:00:00.000Z,49,24
26,45,Boston College,Penn State,1972-11-18T00:00:00.000Z,45,26
62,36,Utah,Colorado State,1972-11-25T00:00:00.000Z,62,36
9,44,Wake Forest,Virginia Tech,1972-11-25T00:00:00.000Z,44,9
41,11,Boston College,Holy Cross,1972-12-02T00:00:00.000Z,41,11
45,23,USC,Notre Dame,1972-12-02T00:00:00.000Z,45,23
57,8,NC State,East Carolina,1973-09-08T00:00:00.000Z,57,8
43,23,NC State,Virginia,1973-09-15T00:00:00.000Z,43,23
23,47,Idaho,Boise State,1973-09-15T00:00:00.000Z,47,23
47,33,Temple,Akron,1973-09-22T00:00:00.000Z,47,33
82,6,Utah,UTEP,1973-09-22T00:00:00.000Z,82,6
34,63,Holy Cross,Temple,1973-09-29T00:00:00.000Z,63,34
44,18,New Mexico State,Wichita State,1973-09-29T00:00:00.000Z,44,18
51,24,Washington State,Idaho,1973-09-29T00:00:00.000Z,51,24
66,16,UCLA,Utah,1973-10-06T00:00:00.000Z,66,16
24,67,New Mexico,Arizona State,1973-10-06T00:00:00.000Z,67,24
54,49,California,Washington,1973-10-06T00:00:00.000Z,54,49
30,33,Idaho,Colorado State,1973-10-06T00:00:00.000Z,33,30
13,59,Stanford,UCLA,1973-10-13T00:00:00.000Z,59,13
50,16,Utah,Wyoming,1973-10-13T00:00:00.000Z,50,16
24,76,UTEP,Colorado State,1973-10-27T00:00:00.000Z,76,24
43,52,Northwestern,Minnesota,1973-11-03T00:00:00.000Z,52,43
44,40,Virginia,North Carolina,1973-11-03T00:00:00.000Z,44,40
35,56,South Carolina,NC State,1973-11-03T00:00:00.000Z,56,35
22,42,Maryland,Penn State,1973-11-03T00:00:00.000Z,42,22
36,31,Utah,Arizona State,1973-11-03T00:00:00.000Z,36,31
16,52,Toledo,Kent State,1973-11-17T00:00:00.000Z,52,16
22,46,Utah,BYU,1973-11-24T00:00:00.000Z,46,22
38,10,Ole Miss,Mississippi State,1973-11-24T00:00:00.000Z,38,10
56,9,San Diego State,North Texas,1973-11-24T00:00:00.000Z,56,9
26,52,Washington,Washington State,1973-11-24T00:00:00.000Z,52,26
55,19,Arizona State,Arizona,1973-11-25T00:00:00.000Z,55,19
32,23,New Mexico,Colorado State,1974-09-14T00:00:00.000Z,32,23
48,35,Georgia,Oregon State,1974-09-14T00:00:00.000Z,48,35
59,20,Wisconsin,Missouri,1974-10-05T00:00:00.000Z,59,20
59,16,Temple,Southern Illinois,1974-10-12T00:00:00.000Z,59,16
66,17,Colorado State,Nevada,1974-10-19T00:00:00.000Z,66,17
43,9,Arkansas,Colorado State,1974-10-26T00:00:00.000Z,43,9
42,34,Colgate,UMass,1974-11-02T00:00:00.000Z,42,34
15,52,Kansas State,Missouri,1974-11-02T00:00:00.000Z,52,15
11,32,Hawai'i,San José State,1974-11-09T00:00:00.000Z,32,11
39,11,West Virginia,Syracuse,1974-11-09T00:00:00.000Z,39,11
54,32,Clemson,North Carolina,1974-11-09T00:00:00.000Z,54,32
16,81,TCU,Texas,1974-11-16T00:00:00.000Z,81,16
56,42,North Carolina,Army,1974-11-16T00:00:00.000Z,56,42
42,11,USC,Washington,1974-11-16T00:00:00.000Z,42,11
8,70,UMass,Boston College,1974-11-23T00:00:00.000Z,70,8
53,29,Boise State,Idaho,1974-11-23T00:00:00.000Z,53,29
26,11,Duke,Virginia,1975-09-27T00:00:00.000Z,26,11
30,23,Furman,Appalachian State,1975-09-27T00:00:00.000Z,30,23
39,17,Arkansas State,Louisiana,1975-10-04T00:00:00.000Z,39,17
48,40,Hawai'i,Santa Clara,1975-10-25T00:00:00.000Z,48,40
21,66,Virginia,Wake Forest,1975-10-25T00:00:00.000Z,66,21
35,32,Louisiana,Texas-Arlington,1975-11-01T00:00:00.000Z,35,32
43,3,Southern Mississippi,Lamar,1975-11-08T00:00:00.000Z,43,3
34,39,South Carolina,Appalachian State,1975-11-08T00:00:00.000Z,39,34
84,27,Washington State,Idaho,1975-11-15T00:00:00.000Z,84,27
62,24,Maryland,Virginia,1975-11-22T00:00:00.000Z,62,24
36,24,Georgia,California,1976-09-11T00:00:00.000Z,36,24
64,10,Nebraska,TCU,1976-09-25T00:00:00.000Z,64,10
31,44,Duke,Pittsburgh,1976-10-02T00:00:00.000Z,44,31
44,24,Arkansas State,Northwestern State,1976-10-02T00:00:00.000Z,44,24
43,16,California,San José State,1976-10-02T00:00:00.000Z,43,16
45,24,Colorado,Drake,1976-10-02T00:00:00.000Z,45,24
32,30,Eastern Michigan,Arkansas State,1976-10-09T00:00:00.000Z,32,30
63,19,BYU,Southern Mississippi,1976-10-16T00:00:00.000Z,63,19
57,34,Texas A&M,Rice,1976-10-23T00:00:00.000Z,57,34
50,15,San José State,Santa Clara,1976-10-30T00:00:00.000Z,50,15
30,50,Pacific,San José State,1976-11-13T00:00:00.000Z,50,30
58,41,West Texas A&M,Louisiana Monroe,1976-11-13T00:00:00.000Z,58,41
50,22,Florida,Rice,1976-11-20T00:00:00.000Z,50,22
35,55,Louisiana Monroe,Louisiana Tech,1976-11-20T00:00:00.000Z,55,35
59,10,Texas A&M,TCU,1976-11-20T00:00:00.000Z,59,10
32,51,Washington State,Washington,1976-11-20T00:00:00.000Z,51,32
39,38,North Carolina,Duke,1976-11-20T00:00:00.000Z,39,38
63,15,Ohio,Northern Illinois,1976-11-20T00:00:00.000Z,63,15
49,29,Chattanooga,Bowling Green,1976-11-20T00:00:00.000Z,49,29
53,10,Arkansas,New Mexico State,1977-09-10T00:00:00.000Z,53,10
37,35,Tulsa,Louisiana Monroe,1977-09-17T00:00:00.000Z,37,35
72,15,Texas,Rice,1977-10-01T00:00:00.000Z,72,15
23,44,Ohio,Kent State,1977-10-01T00:00:00.000Z,44,23
17,63,Colorado State,BYU,1977-10-15T00:00:00.000Z,63,17
66,3,Arizona State,UTEP,1977-10-22T00:00:00.000Z,66,3
66,10,Ball State,Cal Poly-Pomona,1977-10-22T00:00:00.000Z,66,10
36,41,West Virginia,Villanova,1977-10-29T00:00:00.000Z,41,36
63,20,Michigan,Northwestern,1977-11-05T00:00:00.000Z,63,20
23,33,Drake,Tulsa,1977-11-05T00:00:00.000Z,33,23
31,50,California,Washington,1977-11-05T00:00:00.000Z,50,31
32,37,Duke,NC State,1977-11-12T00:00:00.000Z,37,32
26,41,Marshall,Western Carolina,1977-11-12T00:00:00.000Z,41,26
44,47,New Mexico State,Idaho,1977-11-19T00:00:00.000Z,47,44
19,68,UTEP,BYU,1977-11-26T00:00:00.000Z,68,19
28,57,Texas A&M,Texas,1977-11-26T00:00:00.000Z,57,28
36,26,Nebraska,California,1978-09-09T00:00:00.000Z,36,26
30,11,Wyoming,South Dakota,1978-09-16T00:00:00.000Z,30,11
58,3,Clemson,The Citadel,1978-09-16T00:00:00.000Z,58,3
30,44,Northern Illinois,Western Michigan,1978-09-16T00:00:00.000Z,44,30
51,26,Washington State,Arizona State,1978-09-23T00:00:00.000Z,51,26
43,39,Southern Illinois,New Mexico State,1978-09-30T00:00:00.000Z,43,39
17,69,Indiana,Nebraska,1978-09-30T00:00:00.000Z,69,17
27,45,Toledo,Bowling Green,1978-10-07T00:00:00.000Z,45,27
72,14,Chattanooga,Appalachian State,1978-10-07T00:00:00.000Z,72,14
55,27,Mississippi State,Florida State,1978-10-14T00:00:00.000Z,55,27
45,31,UCLA,Washington State,1978-10-14T00:00:00.000Z,45,31
27,43,Washington State,Stanford,1978-10-21T00:00:00.000Z,43,27
56,19,Oklahoma,Kansas State,1978-10-28T00:00:00.000Z,56,19
42,41,Fresno State,Long Beach State,1978-11-04T00:00:00.000Z,42,41
49,25,Houston,Rice,1978-12-02T00:00:00.000Z,49,25
38,2,Washington,Wyoming,1979-09-08T00:00:00.000Z,38,2
48,48,Utah State,San José State,1979-09-08T00:00:00.000Z,48,48
27,58,Western Kentucky,Lamar,1979-09-15T00:00:00.000Z,58,27
5,42,Oregon State,USC,1979-09-15T00:00:00.000Z,42,5
41,32,Virginia Tech,Appalachian State,1979-09-15T00:00:00.000Z,41,32
40,23,Florida State,Miami,1979-09-22T00:00:00.000Z,40,23
52,25,Syracuse,Washington State,1979-09-29T00:00:00.000Z,52,25
52,35,Auburn,Vanderbilt,1979-10-13T00:00:00.000Z,52,35
